0.1,-2.302577337140826995370938573796318
0.2,-1.609434403651721364985728603132670
0.3,-1.203971216896025737275562714889098
0.4,-0.9162899216014995170765679348515263
0.5,-0.6931463282650034969370906870906872
0.6,-0.5108253173409687201687201687201687
0.7,-0.3566747215971428571428571428571429
0.8,-0.2231434819047619047619047619047620
0.9,-0.1053605000000000000000000000000000
1.0,0.00
1.1,0.09531016666666666666666666666666666
1.2,0.1823215085714285714285714285714286
1.3,0.2623641381171428571428571428571429
1.4,0.3364723762849687201687201687201687
1.5,0.4054648031708349701513764013764014
1.6,0.4700034111867909809188120906956821
1.7,0.5306279477259709122939478601736241
1.8,0.5877870897896941847033873727089933
1.9,0.6418543339970878341682334976828327
2.0,0.6936474305598203096672310589659257
2.1,1.176774644455783040973342202358331E+38
2.2,6.903355068156553096141132102812465E+75
2.3,3.818298739854876606657166465218069E+110
2.4,5.598578128525308933377066342309130E+142
2.5,4.938324195996708272860735149146727E+172
2.6,5.073136472343899216741245428895788E+200
2.7,1.041912008459287755159200287360856E+227
2.8,6.693083624491042102907572298505903E+251
2.9,1.956534397987591448015561775797302E+275
3.0,3.574077280440796531010810574812294E+297
3.1,5.348441429133914059751892306091994E+318
3.2,8.276170527314127011506427692308106E+338
3.3,1.620409502939965677408330943587932E+358
3.4,4.787065538011190150636226975219341E+376
3.5,2.490295363945976095850776760822780E+394
3.6,2.614322455195230314562673002634366E+411
3.7,6.249990862220659977026030845660413E+427
3.8,3.789376745616481512956172466913242E+443
3.9,6.415880495260788299033609139959445E+458
4.0,3.307657170618525713813377281969099E+473
4.1,5.613560278930504389646595120670574E+487
4.2,3.365580383588274161306063776864547E+501
4.3,7.599845586069479883399394316499666E+514
4.4,6.851726363157802209537601418309134E+527
4.5,2.601175634702458382939811174913013E+540
4.6,4.365991413591078569199206491604282E+552
4.7,3.388193166451744240916818039641102E+564
4.8,1.266774347690555383228866444955783E+576
4.9,2.370045460214665534321955338214032E+587
5.0,2.298099501938880317798486888381527E+598
5.1,1.192987118014440782174650152225009E+609
5.2,3.416944341965785054884214501749362E+619
5.3,5.553057091198810106340150272420848E+629
5.4,5.255773907560489154271923398374705E+639
5.5,2.968291157941272359250945362535121E+649
5.6,1.023294121412876403830957727969520E+659
5.7,2.199587623027760213791425563246793E+668
5.8,3.007245508007114394220473547117835E+677
5.9,2.664334759397630222158161093061003E+686
6.0,1.556736427990610971978321502051064E+695
6.1,6.098309387611607051447790277058863E+703
6.2,1.626733035024015189137671234323858E+712
6.3,2.998434082939911989100748469726845E+720
6.4,3.872098372542788634572141551662626E+728
6.5,3.549308232704065962561136208502260E+736
6.6,2.338038527326556645363381402632699E+744
6.7,1.119825740854433019402243951974212E+752
6.8,3.943257893391121877900996953698967E+759
6.9,1.031653865010782373195796113137342E+767
7.0,2.025464810550550609671460312668479E+774
7.1,3.012658437510004659513565003499117E+781
7.2,3.425556118581774100319059850726122E+788
7.3,3.003319292572547242851459865281764E+795
7.4,2.047000655950648097481700546298739E+802
7.5,1.093130170156370070489483921072014E+809
7.6,4.607859349232796545994579284861989E+815
7.7,1.544151769903239080607715844349336E+822
7.8,4.141873548323026696083082383229903E+828
7.9,8.950413177116360757205900279113198E+834
8.0,1.567942577940070567408259660145191E+841
8.1,2.239981842403296506421021958634509E+847
8.2,2.624605481479640672053100021410290E+853
8.3,2.536086836516712750261428025901469E+859
8.4,2.031529628637184683235068486358891E+865
8.5,1.355900406581371070320812999763209E+871
8.6,7.576659140661486203121571181658432E+876
8.7,3.561151264976972231959400280123477E+882
8.8,1.414181292927859889732110273613022E+888
8.9,4.765263374129015054260884642043829E+893
9.0,1.368140347359502161778918108653487E+899
9.1,3.360192713298791663654930624226759E+904
9.2,7.086826090133937630650865499753852E+909
9.3,1.288241112433199683988502371866540E+915
9.4,2.025566162116585496672023459503552E+920
9.5,2.764335946516356461920386711591347E+925
9.6,3.285255868369648890970012704577225E+930
9.7,3.410912202506404767881703050025653E+935
9.8,3.103388800333915704947639103695226E+940
9.9,2.481772756014935291388214102310079E+945
10.0,1.749445595040020110173463180673623E+950
10.1,1.090090060845004603220188851522192E+955
10.2,6.020312411484234675869374868943877E+959
10.3,2.954633367753209704049574546356839E+964
10.4,1.291852516245097501093617468052891E+969
10.5,5.044394729101423256795131008657132E+973
10.6,1.763277389619410584690317610369603E+978
10.7,5.530244550121815159605612538090048E+982
10.8,1.559718277179148727688953754518313E+987
10.9,3.964265140252842369487168530336216E+991
11.0,9.099180319718648876906926866263470E+995
11.1,1.889931732041488291612075881681128E+1000
11.2,3.559175491858456284326237081775374E+1004
11.3,6.088948045736357537324477849573240E+1008
11.4,9.480490162318412628389729526887131E+1012
11.5,1.345853864515928851185861348738258E+1017
11.6,1.745035546420412810066913007735087E+1021
11.7,2.070089614060416999370942224971459E+1025
11.8,2.250459065271322030501292181831524E+1029
11.9,2.245685460283854198133585072327647E+1033
12.0,2.060165759301269637098231158147160E+1037
12.1,1.740171167099740556746417513882773E+1041
12.2,1.355381914770289316894678410847583E+1045
12.3,9.748493553442795937113329398422197E+1048
12.4,6.483791987612413150558394659156632E+1052
12.5,3.993282577768903239820293912711528E+1056
12.6,2.280440056075540799632263251456204E+1060
12.7,1.209089016741409899205903222276821E+1064
12.8,5.959335759019320830573811361081363E+1067
12.9,2.733836038389234739318326672104334E+1071
13.0,1.168701864106065231652518543491022E+1075
13.1,4.661227689808282943505323890437220E+1078
13.2,1.736434044587570165010884339713235E+1082
13.3,6.048693726966815380144247988314317E+1085
13.4,1.972342823872546017412724878038959E+1089
13.5,6.026727018746090342868935119827788E+1092
13.6,1.727462892479365158509542178241252E+1096
13.7,4.649466685172974186669571872774767E+1099
13.8,1.176233496552950019751494891549970E+1103
13.9,2.799617550125035172543211263707478E+1106
14.0,6.275201894068746787172161396751247E+1109
14.1,1.325806657315746278066242449034687E+1113
14.2,2.642693101841776823744424295071412E+1116
14.3,4.974037022804028077208192153474596E+1119
14.4,8.847899232430170177592365476981795E+1122
14.5,1.488692485893262098127791943758462E+1126
14.6,2.371156524228434525947579392083761E+1129
14.7,3.578118615310690397675537316083855E+1132
14.8,5.119526526121457802418171309320072E+1135
14.9,6.950551966214116736604785290646086E+1138
15.0,8.960864760116624263101419857486294E+1141
15.1,1.097845949455792401963519752897011E+1145
15.2,1.279106425109639850241009712122202E+1148
15.3,1.418247761189720996434146985940866E+1151
15.4,1.497537241659997646656932087248207E+1154
15.5,1.506874127137921945266998900977016E+1157
15.6,1.445898493967507494560439916720468E+1160
15.7,1.323859489090179035595306668626953E+1163
15.8,1.157351503916198135685204719065310E+1166
15.9,9.666704289590079382846037789968109E+1168
16.0,7.718739595943762329553101087947366E+1171
16.1,5.895612114247331671987710333591947E+1174
16.2,4.310032871988043727089437177786077E+1177
16.3,3.017526065281866533625992044269996E+1180
16.4,2.024347045610397927848199344525596E+1183
16.5,1.302034124492038724149881078004438E+1186
16.6,8.033384718794369107747622774770725E+1188
16.7,4.757123150804734376823290571264651E+1191
16.8,2.705118435393489735648460146209848E+1194
16.9,1.477904530654717565500283345642426E+1197
17.0,7.761446186108124832817489491295476E+1199
17.1,3.920026358347460231586330874764791E+1202
17.2,1.905001444974171272736897754801729E+1205
17.3,8.911845746176744078718242759288008E+1207
17.4,4.015210365945660323123712523595881E+1210
17.5,1.743073950423260829008534262729048E+1213
17.6,7.294325862896344090768046269665996E+1215
17.7,2.943796668720989457669504044123265E+1218
17.8,1.146230050090287391068056395107741E+1221
17.9,4.307862031395875403569615104383823E+1223
18.0,1.563360774679142569704988215243984E+1226
18.1,5.480778978783275386651321323146730E+1228
18.2,1.856889768078558676062584706102255E+1231
18.3,6.082229079856634046148688534908719E+1233
18.4,1.926820787431392905561313052238571E+1236
18.5,5.905925294368019940561235309464256E+1238
18.6,1.752128636191732271206100654916139E+1241
18.7,5.033105085562730398767337683798492E+1243
18.8,1.400412008560255327246811979554711E+1246
18.9,3.775553813720579674330104059469491E+1248
19.0,9.866499825253756211704491493423810E+1250
19.1,2.500076120798398474193024245856357E+1253
19.2,6.144670580931865768953844526665899E+1255
19.3,1.465360186069023611497822640725801E+1258
19.4,3.391824414645940242922861356317589E+1260
19.5,7.622650171127088711173989567065022E+1262
19.6,1.663797463050637294844766133198791E+1265
19.7,3.528196251465851881253672669465542E+1267
19.8,7.271041255957321267706107581047487E+1269
19.9,1.456678608759563593426507880528034E+1272
20.0,2.837812597878528018910331536616946E+1274
